SDTrimSP: VERSION 6.03    17.06.2025
SDTrimSP-Ar-Ti -Panjan-ver3                                                     
      100000   maxnumber (backscattered-projectile)    
        1000         100   NH NR
      species     gen/coll      fluence   end-energy      x_start      y_start      z_start        x_end        y_end        z_end        x_max        y_max        z_max         cosp         cosa   pathlength e_transf_sum     e_transf   e_con_elec  e_transf>ED         time
            1            4  0.88200E+00  0.54489E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52276E+01 -0.54756E+00 -0.52984E+01  0.52276E+01  0.35052E+01  0.61068E+01  0.93796E+00  0.89356E+00  0.84315E+01  0.48221E+03  0.47512E+03  0.12339E+02  0.45718E+03  0.38835E+02
            1            2  0.88200E+00  0.29509E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48958E+01  0.75583E+01  0.38258E+01  0.48958E+01  0.75583E+01  0.38258E+01  0.62285E+00  0.88370E+00  0.20545E+01  0.46231E+03  0.45864E+03  0.81818E+01  0.44551E+03  0.17796E+02
            1            8  0.88200E+00  0.80233E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50236E+01 -0.10735E+02 -0.93324E+01  0.58457E+01  0.10735E+02  0.93324E+01  0.86658E+00 -0.63119E+00  0.17087E+02  0.46624E+03  0.45439E+03  0.25739E+02  0.44292E+03  0.74129E+02
            1            7  0.88300E+00  0.13910E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49499E+01 -0.16379E+02  0.54156E+01  0.49499E+01  0.16379E+02  0.54156E+01  0.92062E+00 -0.31915E+00  0.13793E+02  0.46653E+03  0.46171E+03  0.19559E+02  0.43571E+03  0.87047E+02
            1            1  0.88300E+00  0.28675E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45328E+01 -0.20208E+02 -0.30114E-01  0.45328E+01  0.20208E+02  0.21651E+00  0.25553E+00 -0.99992E+00  0.82817E-01  0.46421E+03  0.46235E+03  0.71152E+01  0.46235E+03  0.44844E+01
            1            6  0.88300E+00  0.69212E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50404E+01  0.36331E+01 -0.11977E+02  0.50404E+01  0.61651E+01  0.11977E+02  0.82925E+00 -0.77157E+00  0.12516E+02  0.47692E+03  0.46115E+03  0.16161E+02  0.44744E+03  0.84912E+02
            1            8  0.88300E+00  0.67339E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54760E+01 -0.15530E+02 -0.54586E+01  0.54760E+01  0.15530E+02  0.54586E+01  0.97400E+00 -0.32843E+00  0.18804E+02  0.47387E+03  0.45487E+03  0.19397E+02  0.40763E+03  0.99908E+02
            1            4  0.88300E+00  0.19989E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51729E+01  0.80939E+01  0.30440E+01  0.51729E+01  0.80939E+01  0.30440E+01  0.45178E+00  0.89518E+00  0.40224E+01  0.49056E+03  0.48621E+03  0.92397E+01  0.46655E+03  0.65434E+02
            1            3  0.88300E+00  0.96425E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50824E+01 -0.55532E+01 -0.15198E+01  0.50824E+01  0.55532E+01  0.23648E+01  0.83143E+00 -0.62661E+00  0.62341E+01  0.48062E+03  0.47758E+03  0.97389E+01  0.47758E+03  0.29611E+02
            1            5  0.88400E+00  0.99377E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48826E+01  0.96297E+01 -0.45465E+00  0.48826E+01  0.96297E+01  0.10635E+01  0.96095E+00  0.99988E+00  0.14104E+02  0.47405E+03  0.45443E+03  0.16016E+02  0.43207E+03  0.10311E+03
            1            3  0.88400E+00  0.18301E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62676E+01  0.70146E+01  0.56863E+01  0.62676E+01  0.70146E+01  0.56863E+01  0.79222E+00  0.70148E+00  0.47640E+01  0.46870E+03  0.46553E+03  0.12995E+02  0.44944E+03  0.24021E+02
            1            7  0.88400E+00  0.70176E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57339E+01  0.59100E+01 -0.15383E+02  0.57339E+01  0.59100E+01  0.15383E+02  0.92789E+00  0.38422E+00  0.15533E+02  0.40692E+03  0.39816E+03  0.22902E+02  0.37892E+03  0.60886E+02
            1           10  0.88400E+00  0.10711E+03 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53511E+01 -0.18659E+02  0.28064E+01  0.77283E+01  0.18659E+02  0.28513E+01  0.91321E+00 -0.86123E+00  0.24214E+02  0.35440E+03  0.34206E+03  0.38489E+02  0.32045E+03  0.71903E+02
            1            1  0.88400E+00  0.11148E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46902E+01 -0.73779E+01 -0.58735E+01  0.46902E+01  0.73779E+01  0.58735E+01  0.46961E+00 -0.81552E+00  0.00000E+00  0.48066E+03  0.47954E+03  0.81951E+01  0.47954E+03  0.00000E+00
            1            4  0.88400E+00  0.13650E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60607E+01 -0.28141E+01  0.23065E+01  0.60607E+01  0.29648E+01  0.32459E+01  0.99352E+00  0.15843E+00  0.84492E+01  0.47244E+03  0.46729E+03  0.13907E+02  0.44278E+03  0.43503E+02
            1            4  0.88400E+00  0.22723E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56801E+01  0.94729E+01 -0.21986E+01  0.56801E+01  0.94729E+01  0.21986E+01  0.82103E+00  0.98552E+00  0.71314E+01  0.46389E+03  0.45689E+03  0.13392E+02  0.45018E+03  0.42880E+02
            1           10  0.88500E+00  0.11392E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60461E+01 -0.12875E+02  0.75917E+01  0.75604E+01  0.12875E+02  0.75917E+01  0.71691E+00 -0.43456E+00  0.22954E+02  0.47100E+03  0.45359E+03  0.27860E+02  0.41990E+03  0.12735E+03
            1            4  0.88500E+00  0.10207E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45591E+01  0.24156E+01 -0.78480E+01  0.45591E+01  0.24396E+01  0.93985E+01  0.78395E+00  0.87676E+00  0.88268E+01  0.48960E+03  0.48252E+03  0.10295E+02  0.47452E+03  0.96175E+02
            1            6  0.88500E+00  0.80441E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45079E+01  0.73153E+00 -0.13381E+02  0.45079E+01  0.33693E+01  0.13381E+02  0.63914E+00 -0.15998E+00  0.87313E+01  0.48681E+03  0.47351E+03  0.12390E+02  0.44585E+03  0.11244E+03
            1            4  0.88500E+00  0.92303E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47160E+01 -0.74817E+01 -0.96371E+01  0.47160E+01  0.74817E+01  0.96371E+01  0.73350E+00 -0.51570E+00  0.69877E+01  0.39169E+03  0.38600E+03  0.16003E+02  0.37954E+03  0.25409E+02
            1            5  0.88500E+00  0.94033E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46708E+01  0.11977E+02  0.13551E+02  0.46708E+01  0.11977E+02  0.13551E+02  0.56807E+00  0.61851E+00  0.11436E+02  0.38951E+03  0.37835E+03  0.16452E+02  0.35059E+03  0.44645E+02
            1            7  0.88500E+00  0.26183E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45857E+01  0.11202E+02  0.65323E+01  0.45857E+01  0.11202E+02  0.74424E+01  0.86735E+00  0.94762E+00  0.15775E+02  0.45083E+03  0.44063E+03  0.22985E+02  0.41558E+03  0.65214E+02
            1            8  0.88600E+00  0.79712E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50736E+01  0.15830E+02 -0.31082E+00  0.68706E+01  0.15830E+02  0.17362E+01  0.93654E+00  0.81868E+00  0.19702E+02  0.39330E+03  0.38038E+03  0.26984E+02  0.33085E+03  0.68046E+02
            1            9  0.88600E+00  0.29051E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46406E+01 -0.11204E+01  0.13804E+02  0.46406E+01  0.69462E+01  0.19064E+02  0.52791E+00 -0.81060E+00  0.21664E+02  0.47248E+03  0.45193E+03  0.24615E+02  0.39999E+03  0.10671E+03
            1            2  0.88600E+00  0.32800E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45450E+01  0.14757E+02 -0.78464E+01  0.45450E+01  0.14757E+02  0.78464E+01  0.44730E+00  0.88405E+00  0.91184E+01  0.45650E+03  0.44483E+03  0.10703E+02  0.42863E+03  0.57920E+02
            1            8  0.88600E+00  0.24242E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.63303E+01  0.24058E+01 -0.38307E+01  0.63303E+01  0.24058E+01  0.83264E+01  0.83470E+00  0.18056E+00  0.13408E+02  0.47786E+03  0.46008E+03  0.21893E+02  0.42869E+03  0.11058E+03
            1            2  0.88600E+00  0.10470E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58982E+01 -0.40640E+01  0.25624E+01  0.58982E+01  0.40640E+01  0.25624E+01  0.94932E+00 -0.99365E+00  0.21049E+01  0.48039E+03  0.47703E+03  0.91357E+01  0.47703E+03  0.12922E+02
            1            9  0.88700E+00  0.28050E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57588E+01  0.19020E+02  0.72527E+01  0.66668E+01  0.19020E+02  0.72527E+01  0.72747E+00  0.52990E+00  0.20410E+02  0.44204E+03  0.42870E+03  0.29907E+02  0.38043E+03  0.83105E+02
            1            8  0.88700E+00  0.23519E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.63091E+01 -0.13677E+02 -0.49283E+01  0.63091E+01  0.13677E+02  0.49283E+01  0.79294E+00 -0.53826E+00  0.17001E+02  0.45126E+03  0.44190E+03  0.25216E+02  0.42414E+03  0.71481E+02
            1            9  0.88900E+00  0.17284E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59676E+01 -0.12938E+02 -0.30451E+01  0.67906E+01  0.12938E+02  0.61593E+01  0.92471E+00 -0.99814E+00  0.20823E+02  0.45836E+03  0.44510E+03  0.24359E+02  0.39722E+03  0.10342E+03
            1            6  0.88900E+00  0.77888E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44614E+01  0.12189E+01 -0.31535E+01  0.49939E+01  0.39747E+01  0.37135E+01  0.69198E+00 -0.36124E+00  0.11875E+02  0.47278E+03  0.46366E+03  0.19429E+02  0.43788E+03  0.66293E+02
            1            3  0.88900E+00  0.13701E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48931E+01  0.57079E+01 -0.34259E+01  0.48931E+01  0.57079E+01  0.34259E+01  0.72006E+00  0.99979E+00  0.51841E+01  0.47553E+03  0.47464E+03  0.10769E+02  0.47464E+03  0.26188E+02
            1            9  0.88900E+00  0.25582E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45793E+01  0.80065E+01  0.97105E+01  0.58548E+01  0.85097E+01  0.97105E+01  0.88383E+00  0.31182E+00  0.16460E+02  0.47191E+03  0.45733E+03  0.25529E+02  0.43926E+03  0.12511E+03
            1            6  0.88900E+00  0.33193E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53684E+01  0.66971E+01 -0.31413E+01  0.56059E+01  0.66971E+01  0.60326E+01  0.89942E+00  0.59400E+00  0.13460E+02  0.44500E+03  0.43339E+03  0.21808E+02  0.41590E+03  0.50440E+02
            1            3  0.89000E+00  0.12843E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62208E+01 -0.39353E+01 -0.57668E+01  0.62208E+01  0.39353E+01  0.57668E+01  0.92543E+00 -0.46617E+00  0.64593E+01  0.47787E+03  0.47260E+03  0.92885E+01  0.44142E+03  0.35724E+02
            1            4  0.89000E+00  0.41240E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46452E+01  0.99944E+01 -0.58739E+01  0.46452E+01  0.99944E+01  0.58739E+01  0.76812E+00  0.80675E+00  0.85676E+01  0.44620E+03  0.43953E+03  0.12562E+02  0.41753E+03  0.41433E+02
            1            2  0.89000E+00  0.56551E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47482E+01  0.25989E+01  0.17127E+02  0.47482E+01  0.25989E+01  0.17127E+02  0.31852E+00  0.12387E+00  0.85004E+00  0.43415E+03  0.43352E+03  0.93043E+01  0.41897E+03  0.11627E+02
            1            5  0.89000E+00  0.20439E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51339E+01 -0.15053E+02  0.33271E+01  0.51339E+01  0.15053E+02  0.33271E+01  0.59706E+00 -0.98877E+00  0.93933E+01  0.46267E+03  0.45646E+03  0.16892E+02  0.43252E+03  0.44621E+02
            1            2  0.89000E+00  0.62795E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62547E+01 -0.26779E+01  0.50213E+01  0.62547E+01  0.26779E+01  0.50213E+01  0.83930E+00 -0.32096E+00  0.27238E+01  0.49187E+03  0.48938E+03  0.74987E+01  0.48297E+03  0.26867E+02
            1            2  0.89000E+00  0.35220E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44066E+01 -0.60667E+01  0.45748E+01  0.44066E+01  0.60667E+01  0.45748E+01  0.70453E+00 -0.63643E+00  0.24515E+01  0.45597E+03  0.45207E+03  0.88098E+01  0.45207E+03  0.14070E+02
            1            2  0.89000E+00  0.50331E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50683E+01 -0.60084E+01  0.12162E+02  0.50683E+01  0.60084E+01  0.12162E+02  0.51226E+00 -0.51220E+00  0.20616E+01  0.43941E+03  0.43138E+03  0.10255E+02  0.43138E+03  0.83349E+01
            1            5  0.89000E+00  0.90263E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56914E+01  0.75573E+01 -0.11107E+01  0.56914E+01  0.81991E+01  0.25384E+01  0.99203E+00 -0.44009E-01  0.10121E+02  0.47441E+03  0.46681E+03  0.16563E+02  0.46099E+03  0.41987E+02
            1           10  0.89000E+00  0.46102E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56884E+01  0.14709E+02 -0.15963E+02  0.56884E+01  0.15398E+02  0.15963E+02  0.93062E+00  0.51408E+00  0.24793E+02  0.46914E+03  0.44316E+03  0.26249E+02  0.38185E+03  0.16659E+03
            1            6  0.89000E+00  0.29959E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47338E+01 -0.37877E+01  0.14286E+02  0.47338E+01  0.37877E+01  0.14286E+02  0.76343E+00 -0.36376E+00  0.12460E+02  0.45054E+03  0.44122E+03  0.19502E+02  0.42426E+03  0.56974E+02
            1            4  0.89100E+00  0.66739E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56223E+01  0.52467E+01  0.73635E+01  0.56223E+01  0.52467E+01  0.73635E+01  0.98716E+00  0.93905E+00  0.88971E+01  0.48866E+03  0.48473E+03  0.10674E+02  0.47593E+03  0.16488E+03
            1            4  0.89100E+00  0.35088E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47749E+01 -0.22471E+01  0.37960E+01  0.47749E+01  0.22471E+01  0.44721E+01  0.93430E+00 -0.94498E+00  0.71286E+01  0.48518E+03  0.47763E+03  0.11311E+02  0.46922E+03  0.49347E+02
            1            7  0.89100E+00  0.44061E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53050E+01 -0.17433E+02  0.83868E+00  0.53050E+01  0.17433E+02  0.32000E+01  0.75379E+00 -0.88465E+00  0.15914E+02  0.43685E+03  0.41936E+03  0.19085E+02  0.37814E+03  0.74022E+02
            1            3  0.89100E+00  0.72683E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56912E+01 -0.82090E+01 -0.97706E+01  0.56912E+01  0.82090E+01  0.97706E+01  0.67150E+00 -0.49891E+00  0.51018E+01  0.41605E+03  0.40682E+03  0.11267E+02  0.39404E+03  0.25408E+02
            1            7  0.89100E+00  0.16503E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59768E+01 -0.10226E+02  0.42004E+01  0.59768E+01  0.10226E+02  0.42004E+01  0.98773E+00 -0.57815E+00  0.15835E+02  0.45891E+03  0.44488E+03  0.24591E+02  0.41643E+03  0.57824E+02
            1            1  0.89100E+00  0.15552E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51838E+01 -0.95691E+01  0.11153E+02  0.51838E+01  0.95691E+01  0.11153E+02  0.37848E+00 -0.61729E+00  0.85304E-01  0.47725E+03  0.47634E+03  0.71955E+01  0.47634E+03  0.44792E+01
            1            8  0.89100E+00  0.31105E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48317E+01 -0.95702E+01 -0.16794E+02  0.68749E+01  0.95702E+01  0.16794E+02  0.67413E+00 -0.46837E+00  0.21374E+02  0.44036E+03  0.42559E+03  0.28532E+02  0.38115E+03  0.97106E+02
            1            2  0.89100E+00  0.63368E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53699E+01 -0.22124E+01 -0.49721E+01  0.53699E+01  0.22124E+01  0.49721E+01  0.86879E+00 -0.19904E+00  0.35421E+01  0.48560E+03  0.47918E+03  0.80661E+01  0.47918E+03  0.17271E+02
            1            1  0.89200E+00  0.17477E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44315E+01 -0.49291E+01 -0.78569E+01  0.44315E+01  0.49291E+01  0.78569E+01  0.54232E+00 -0.50901E+00  0.15372E+00  0.47524E+03  0.47328E+03  0.72834E+01  0.47328E+03  0.44805E+01
            1            5  0.89200E+00  0.20661E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60188E+01  0.10066E+02  0.13299E+02  0.60188E+01  0.10066E+02  0.13299E+02  0.66038E+00  0.93908E+00  0.12520E+02  0.46337E+03  0.45612E+03  0.15970E+02  0.44857E+03  0.76383E+02
            1            2  0.89200E+00  0.11048E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55765E+01  0.85089E+00  0.38979E+01  0.55765E+01  0.85089E+00  0.38979E+01  0.92568E+00  0.18299E+00  0.00000E+00  0.48178E+03  0.48001E+03  0.71692E+01  0.47243E+03  0.44804E+01
            1            4  0.89200E+00  0.28558E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53009E+01 -0.11938E+02  0.28640E+01  0.53009E+01  0.11938E+02  0.30432E+01  0.70778E+00 -0.99638E+00  0.64939E+01  0.48397E+03  0.47600E+03  0.13173E+02  0.47161E+03  0.43768E+02
            1            5  0.89300E+00  0.13172E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48521E+01 -0.13550E+02  0.26004E+01  0.48521E+01  0.13550E+02  0.26004E+01  0.81959E+00 -0.42091E+00  0.12029E+02  0.48458E+03  0.47345E+03  0.14107E+02  0.44877E+03  0.80464E+02
            1            3  0.89300E+00  0.11669E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49855E+01 -0.11010E+01  0.36003E+01  0.49855E+01  0.11010E+01  0.38901E+01  0.94583E+00 -0.98767E+00  0.54359E+01  0.47946E+03  0.47776E+03  0.88705E+01  0.44817E+03  0.36312E+02
            1            7  0.89300E+00  0.16711E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52432E+01 -0.69160E+01 -0.10126E+02  0.52432E+01  0.69160E+01  0.10126E+02  0.85480E+00 -0.94215E+00  0.14935E+02  0.46353E+03  0.44955E+03  0.19758E+02  0.40253E+03  0.79741E+02
            1           14  0.89300E+00  0.47984E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51865E+01  0.17767E+02 -0.88194E+01  0.14054E+02  0.17767E+02  0.88194E+01  0.74390E+00  0.46356E+00  0.37391E+02  0.45927E+03  0.44034E+03  0.40254E+02  0.36545E+03  0.34403E+03
            1            3  0.89400E+00  0.34255E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49888E+01  0.22870E+01  0.99878E+01  0.49888E+01  0.26135E+01  0.99878E+01  0.63460E+00 -0.51145E-01  0.46342E+01  0.45593E+03  0.45393E+03  0.98167E+01  0.44458E+03  0.29938E+02
            1            4  0.89400E+00  0.75221E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49239E+01  0.68744E+01 -0.35404E+01  0.49239E+01  0.68744E+01  0.35404E+01  0.87506E+00  0.30368E+00  0.61826E+01  0.48814E+03  0.48092E+03  0.11105E+02  0.47470E+03  0.78957E+02
            1            7  0.89400E+00  0.11177E+03 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59119E+01 -0.87755E+01  0.21989E+02  0.59119E+01  0.87755E+01  0.21989E+02  0.59346E+00 -0.35756E+00  0.19146E+02  0.36228E+03  0.35034E+03  0.25947E+02  0.31871E+03  0.69772E+02
            1            7  0.89400E+00  0.43833E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55352E+01  0.18544E+01 -0.12748E+02  0.55352E+01  0.39954E+01  0.12748E+02  0.96181E+00 -0.50622E+00  0.15508E+02  0.43066E+03  0.41750E+03  0.25505E+02  0.40528E+03  0.56206E+02
            1            5  0.89400E+00  0.49581E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45306E+01 -0.11387E+02  0.43728E+01  0.45306E+01  0.11387E+02  0.43728E+01  0.73549E+00 -0.84270E+00  0.10627E+02  0.43250E+03  0.42790E+03  0.17923E+02  0.41954E+03  0.44087E+02
            1            4  0.89400E+00  0.58382E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58950E+01  0.57483E+01 -0.74414E+01  0.58950E+01  0.57483E+01  0.74414E+01  0.88695E+00  0.33560E+00  0.81191E+01  0.42653E+03  0.41714E+03  0.15084E+02  0.40186E+03  0.33000E+02
            1            1  0.89400E+00  0.27590E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48943E+01  0.60436E+01 -0.19064E+02  0.48943E+01  0.60436E+01  0.19064E+02  0.36871E+00  0.33015E+00  0.00000E+00  0.46363E+03  0.45857E+03  0.87806E+01  0.45857E+03  0.00000E+00
            1            2  0.89400E+00  0.16689E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45650E+01  0.82800E+00 -0.76444E+00  0.45650E+01  0.15353E+01  0.76444E+00  0.98291E+00 -0.73260E+00  0.22779E+01  0.49058E+03  0.48987E+03  0.77463E+01  0.48987E+03  0.19294E+02
            1            2  0.89400E+00  0.12427E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.66051E+01  0.76547E+00  0.53295E+01  0.66051E+01  0.10490E+01  0.53295E+01  0.88372E+00 -0.72693E-01  0.27012E+01  0.47943E+03  0.47298E+03  0.81402E+01  0.45759E+03  0.18760E+02
            1            9  0.89500E+00  0.52651E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50608E+01 -0.63315E+01  0.79865E+01  0.50608E+01  0.85173E+01  0.92150E+01  0.90278E+00  0.87176E+00  0.15847E+02  0.47272E+03  0.45869E+03  0.22010E+02  0.39942E+03  0.12066E+03
            1           10  0.89500E+00  0.93870E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52171E+01  0.24598E+02  0.88198E+01  0.52171E+01  0.24598E+02  0.88198E+01  0.69136E+00  0.94309E+00  0.24533E+02  0.37410E+03  0.35995E+03  0.32028E+02  0.29732E+03  0.84610E+02
            1            3  0.89500E+00  0.31376E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58954E+01 -0.12249E+02  0.58150E+00  0.58954E+01  0.12249E+02  0.56592E+01  0.58805E+00 -0.71710E+00  0.92902E+01  0.48675E+03  0.48456E+03  0.10113E+02  0.47970E+03  0.85773E+02
            1            4  0.89500E+00  0.13680E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46045E+01  0.85625E+01 -0.91991E+01  0.46045E+01  0.85625E+01  0.91991E+01  0.71195E+00  0.94339E+00  0.36411E+01  0.48507E+03  0.47724E+03  0.13567E+02  0.47038E+03  0.31486E+02
            1            2  0.89500E+00  0.39335E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45861E+01  0.41060E+00 -0.85639E+01  0.45861E+01  0.41060E+00  0.85639E+01  0.60735E+00  0.67386E-01  0.21142E+01  0.45225E+03  0.45019E+03  0.84121E+01  0.45019E+03  0.16463E+02
            1            7  0.89500E+00  0.11373E+03 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54448E+01 -0.13529E+02 -0.18997E+02  0.54448E+01  0.13529E+02  0.18997E+02  0.51025E+00 -0.14397E+00  0.17921E+02  0.35798E+03  0.34767E+03  0.28296E+02  0.32201E+03  0.59662E+02
            1            7  0.89500E+00  0.68881E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48376E+01 -0.26668E+01 -0.11706E+02  0.53335E+01  0.52282E+01  0.11706E+02  0.77979E+00  0.32382E+00  0.14938E+02  0.48185E+03  0.46760E+03  0.17464E+02  0.45000E+03  0.18350E+03
            1            9  0.89600E+00  0.18331E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61126E+01  0.78089E+01 -0.19913E+02  0.61126E+01  0.78089E+01  0.19913E+02  0.72781E+00  0.39480E+00  0.21422E+02  0.45468E+03  0.43516E+03  0.26989E+02  0.40899E+03  0.88827E+02
            1            5  0.89600E+00  0.87778E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55539E+01  0.81329E+01  0.12250E+01  0.55539E+01  0.81329E+01  0.33921E+01  0.92154E+00  0.90142E+00  0.98224E+01  0.47593E+03  0.46787E+03  0.15291E+02  0.43254E+03  0.72767E+02
            1            5  0.89600E+00  0.57678E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56137E+01 -0.20253E+01 -0.35693E+01  0.56137E+01  0.35762E+01  0.43852E+01  0.74933E+00 -0.99974E+00  0.99808E+01  0.47947E+03  0.46986E+03  0.14762E+02  0.46522E+03  0.58606E+02
